#SampleID	common_name	sample_type	collection_date	conservation_status	depth_high_range_m	depth_low_range_m	Depth_m	Diet	dist_to_dorsal_cm	distance_from_shore_m	distance_from_shore_m_log	evo_distanceto_mackerel_median_mya	evo_timetree_species_name	fish_collection_method	fl_cm	gape_cm	gi_cm	hab_notes	habitat_depth_level2	host_body_mass_index	host_common_name	host_height	host_height_vs_max_height_tl	host_scientific_name	host_subject_id	host_taxid	host_weight	mass_g	max_age	max_kg_grams	max_length_cm	max_tl_cm	method_gear	month	number_db	p_family	p_genus	p_genus_species_alternative	p_order	ratio_dorsal_to_tl	ratio_gape_to_tl	ratio_gi_to_tl	sample_type_descriptive	SAMPLE_TYPE	substrata_collection	swim_mode	swim_performance	tl_cm	trophic	p_genus_species
13414.27.midgut.R1.fastq.gz	calico rockfish	midgut	2019-08-08	DD	256	18	35	fish_ amphipods_ bivalves_ cephalopods_ shrimp_ copepods	5.2	3210	3.506505032	116	Sebastes dallii	hook and line survey	17.4	3.2	19	"reef, hard bottom, sand reef interface"	neritic	1.688834455	calico rockfish	18.3	73	Sebastes dallii	FMP_27	394690	103.5	103.5	12	not applicable	25.4	25	rod and reel	8	263	Sebastidae	Sebastes	Sebastes dallii	Perciformes	0.284153005	0.174863388	1.038251366	midgut digesta	fish midgut digesta	kelp forrest	Labriform	generalist	18.3	3	Sebastes dallii
13414.27.skin.R1.fastq.gz	calico rockfish	skin	2019-08-08	DD	256	18	35	fish_ amphipods_ bivalves_ cephalopods_ shrimp_ copepods	5.2	3210	3.506505032	116	Sebastes dallii	hook and line survey	17.4	3.2	19	"reef, hard bottom, sand reef interface"	neritic	1.688834455	calico rockfish	18.3	73	Sebastes dallii	FMP_27	394690	103.5	103.5	12	not applicable	25.4	25	rod and reel	8	263	Sebastidae	Sebastes	Sebastes dallii	Perciformes	0.284153005	0.174863388	1.038251366	skin swab	fish skin	kelp forrest	Labriform	generalist	18.3	3	Sebastes dallii
13414.28.gill.R1.fastq.gz	vermilion rockfish	gill	2019-08-08	NE	274	15	35	fish_ squid_ octopus_ shrimp	8.1	3210	3.506505032	116	Sebastes miniatus	hook and line survey	26.9	4.4	33.4	not applicable	neritic	1.483876784	vermilion rockfish	27.5	30	Sebastes miniatus	FMP_28	72087	308.6	308.6	60	6.8	76	91	rod and reel	8	219	Sebastidae	Sebastes	Sebastes miniatus	Perciformes	0.294545455	0.16	1.214545455	gill tissue	fish gill	kelp forrest	Labriform	generalist	27.5	3	Sebastes miniatus
13414.28.hg.R1.fastq.gz	vermilion rockfish	hindgut	2019-08-08	NE	274	15	35	fish_ squid_ octopus_ shrimp	8.1	3210	3.506505032	116	Sebastes miniatus	hook and line survey	26.9	4.4	33.4	not applicable	neritic	1.483876784	vermilion rockfish	27.5	30	Sebastes miniatus	FMP_28	72087	308.6	308.6	60	6.8	76	91	rod and reel	8	219	Sebastidae	Sebastes	Sebastes miniatus	Perciformes	0.294545455	0.16	1.214545455	hindgut digesta	fish hindgut digesta	kelp forrest	Labriform	generalist	27.5	3	Sebastes miniatus
13414.28.midgut.R1.fastq.gz	vermilion rockfish	midgut	2019-08-08	NE	274	15	35	fish_ squid_ octopus_ shrimp	8.1	3210	3.506505032	116	Sebastes miniatus	hook and line survey	26.9	4.4	33.4	not applicable	neritic	1.483876784	vermilion rockfish	27.5	30	Sebastes miniatus	FMP_28	72087	308.6	308.6	60	6.8	76	91	rod and reel	8	219	Sebastidae	Sebastes	Sebastes miniatus	Perciformes	0.294545455	0.16	1.214545455	midgut digesta	fish midgut digesta	kelp forrest	Labriform	generalist	27.5	3	Sebastes miniatus
13414.28.skin.R1.fastq.gz	vermilion rockfish	skin	2019-08-08	NE	274	15	35	fish_ squid_ octopus_ shrimp	8.1	3210	3.506505032	116	Sebastes miniatus	hook and line survey	26.9	4.4	33.4	not applicable	neritic	1.483876784	vermilion rockfish	27.5	30	Sebastes miniatus	FMP_28	72087	308.6	308.6	60	6.8	76	91	rod and reel	8	219	Sebastidae	Sebastes	Sebastes miniatus	Perciformes	0.294545455	0.16	1.214545455	skin swab	fish skin	kelp forrest	Labriform	generalist	27.5	3	Sebastes miniatus
13414.29.gill.R1.fastq.gz	half banded rockfish	gill	2019-08-08	not applicable	402	58	35	zooplankton_ amphipods_ crustaceans_ shrimp_	5.1	3210	3.506505032	116	Sebastes semicinctus	hook and line survey	16.2	2.5	15.7	"muddy bottom, rocky reef, mid-depth reefs"	neritic	0.930528979	half banded rockfish	17.7	71	Sebastes semicinctus	FMP_29	320568	51.6	51.6	15	not applicable	25	25	rod and reel	8	264	Sebastidae	Sebastes	Sebastes semicinctus	Perciformes	0.288135593	0.141242938	0.88700565	gill tissue	fish gill	kelp forrest	Labriform	generalist	17.7	2	Sebastes semicinctus
13414.29.hg.R1.fastq.gz	half banded rockfish	hindgut	2019-08-08	not applicable	402	58	35	zooplankton_ amphipods_ crustaceans_ shrimp_	5.1	3210	3.506505032	116	Sebastes semicinctus	hook and line survey	16.2	2.5	15.7	"muddy bottom, rocky reef, mid-depth reefs"	neritic	0.930528979	half banded rockfish	17.7	71	Sebastes semicinctus	FMP_29	320568	51.6	51.6	15	not applicable	25	25	rod and reel	8	264	Sebastidae	Sebastes	Sebastes semicinctus	Perciformes	0.288135593	0.141242938	0.88700565	hindgut digesta	fish hindgut digesta	kelp forrest	Labriform	generalist	17.7	2	Sebastes semicinctus
13414.29.midgut.R1.fastq.gz	half banded rockfish	midgut	2019-08-08	not applicable	402	58	35	zooplankton_ amphipods_ crustaceans_ shrimp_	5.1	3210	3.506505032	116	Sebastes semicinctus	hook and line survey	16.2	2.5	15.7	"muddy bottom, rocky reef, mid-depth reefs"	neritic	0.930528979	half banded rockfish	17.7	71	Sebastes semicinctus	FMP_29	320568	51.6	51.6	15	not applicable	25	25	rod and reel	8	264	Sebastidae	Sebastes	Sebastes semicinctus	Perciformes	0.288135593	0.141242938	0.88700565	midgut digesta	fish midgut digesta	kelp forrest	Labriform	generalist	17.7	2	Sebastes semicinctus
13414.29.skin.R1.fastq.gz	half banded rockfish	skin	2019-08-08	not applicable	402	58	35	zooplankton_ amphipods_ crustaceans_ shrimp_	5.1	3210	3.506505032	116	Sebastes semicinctus	hook and line survey	16.2	2.5	15.7	"muddy bottom, rocky reef, mid-depth reefs"	neritic	0.930528979	half banded rockfish	17.7	71	Sebastes semicinctus	FMP_29	320568	51.6	51.6	15	not applicable	25	25	rod and reel	8	264	Sebastidae	Sebastes	Sebastes semicinctus	Perciformes	0.288135593	0.141242938	0.88700565	skin swab	fish skin	kelp forrest	Labriform	generalist	17.7	2	Sebastes semicinctus
13414.3.gill.R1.fastq.gz	honeycomb rockfish	gill	2019-08-21	not applicable	119	30	30	small fish_ crabs_ shrimp	8.5	2486	3.395501124	116	Sebastes umbrosus	hook and line survey	28.3	6	32	"rock reef, benthic"	neritic	1.718414599	honeycomb rockfish	28.6	96	Sebastes umbrosus	FMP_3	72105	402	402	not applicable	0.57	30	29.8	rod and reel	8	277	Sebastidae	Sebastes	Sebastes umbrosus	Perciformes	0.297202797	0.20979021	1.118881119	gill tissue	fish gill	rocky reef	Labriform	generalist	28.6	3	Sebastes umbrosus
13414.3.hg.R1.fastq.gz	honeycomb rockfish	hindgut	2019-08-21	not applicable	119	30	30	small fish_ crabs_ shrimp	8.5	2486	3.395501124	116	Sebastes umbrosus	hook and line survey	28.3	6	32	"rock reef, benthic"	neritic	1.718414599	honeycomb rockfish	28.6	96	Sebastes umbrosus	FMP_3	72105	402	402	not applicable	0.57	30	29.8	rod and reel	8	277	Sebastidae	Sebastes	Sebastes umbrosus	Perciformes	0.297202797	0.20979021	1.118881119	hindgut digesta	fish hindgut digesta	rocky reef	Labriform	generalist	28.6	3	Sebastes umbrosus
13414.3.midgut.R1.fastq.gz	honeycomb rockfish	midgut	2019-08-21	not applicable	119	30	30	small fish_ crabs_ shrimp	8.5	2486	3.395501124	116	Sebastes umbrosus	hook and line survey	28.3	6	32	"rock reef, benthic"	neritic	1.718414599	honeycomb rockfish	28.6	96	Sebastes umbrosus	FMP_3	72105	402	402	not applicable	0.57	30	29.8	rod and reel	8	277	Sebastidae	Sebastes	Sebastes umbrosus	Perciformes	0.297202797	0.20979021	1.118881119	midgut digesta	fish midgut digesta	rocky reef	Labriform	generalist	28.6	3	Sebastes umbrosus
13414.3.skin.R1.fastq.gz	honeycomb rockfish	skin	2019-08-21	not applicable	119	30	30	small fish_ crabs_ shrimp	8.5	2486	3.395501124	116	Sebastes umbrosus	hook and line survey	28.3	6	32	"rock reef, benthic"	neritic	1.718414599	honeycomb rockfish	28.6	96	Sebastes umbrosus	FMP_3	72105	402	402	not applicable	0.57	30	29.8	rod and reel	8	277	Sebastidae	Sebastes	Sebastes umbrosus	Perciformes	0.297202797	0.20979021	1.118881119	skin swab	fish skin	rocky reef	Labriform	generalist	28.6	3	Sebastes umbrosus
13414.30.gill.R1.fastq.gz	california kingcroaker 'corbina'	gill	2019-08-04	DD	14	0	1	sand crabs_ crustaceans_ worms	7.2	103	2.012837225	116	Menticirrhus undulatus	spear	28	1.5	21.3	not applicable	neritic	0.756832062	california kingcroaker 'corbina'	28.5	40	Menticirrhus undulatus	FMP_30	320396	175.2	175.2	8	3.9	86.3	71	spear	8	348	Sciaenidae	Menticirrhus	Menticirrhus undulatus	Perciformes	0.252631579	0.052631579	0.747368421	gill tissue	fish gill	rocky reef	Subcarangiform	generalist	28.5	2	Menticirrhus undulatus
13414.30.hg.R1.fastq.gz	california kingcroaker 'corbina'	hindgut	2019-08-04	DD	14	0	1	sand crabs_ crustaceans_ worms	7.2	103	2.012837225	116	Menticirrhus undulatus	spear	28	1.5	21.3	not applicable	neritic	0.756832062	california kingcroaker 'corbina'	28.5	40	Menticirrhus undulatus	FMP_30	320396	175.2	175.2	8	3.9	86.3	71	spear	8	348	Sciaenidae	Menticirrhus	Menticirrhus undulatus	Perciformes	0.252631579	0.052631579	0.747368421	hindgut digesta	fish hindgut digesta	rocky reef	Subcarangiform	generalist	28.5	2	Menticirrhus undulatus
13414.30.midgut.R1.fastq.gz	california kingcroaker 'corbina'	midgut	2019-08-04	DD	14	0	1	sand crabs_ crustaceans_ worms	7.2	103	2.012837225	116	Menticirrhus undulatus	spear	28	1.5	21.3	not applicable	neritic	0.756832062	california kingcroaker 'corbina'	28.5	40	Menticirrhus undulatus	FMP_30	320396	175.2	175.2	8	3.9	86.3	71	spear	8	348	Sciaenidae	Menticirrhus	Menticirrhus undulatus	Perciformes	0.252631579	0.052631579	0.747368421	midgut digesta	fish midgut digesta	rocky reef	Subcarangiform	generalist	28.5	2	Menticirrhus undulatus
13414.30.skin.R1.fastq.gz	california kingcroaker 'corbina'	skin	2019-08-04	DD	14	0	1	sand crabs_ crustaceans_ worms	7.2	103	2.012837225	116	Menticirrhus undulatus	spear	28	1.5	21.3	not applicable	neritic	0.756832062	california kingcroaker 'corbina'	28.5	40	Menticirrhus undulatus	FMP_30	320396	175.2	175.2	8	3.9	86.3	71	spear	8	348	Sciaenidae	Menticirrhus	Menticirrhus undulatus	Perciformes	0.252631579	0.052631579	0.747368421	skin swab	fish skin	rocky reef	Subcarangiform	generalist	28.5	2	Menticirrhus undulatus
13414.31.gill.R1.fastq.gz	bat ray	gill	2019-08-04	LC	108	0	1	bivalves_ snails_ polychaetes_ shrimps_ crabs	39.3	103	2.012837225	465	Myliobatis australis	spear	85	not collected	not collected	not applicable	neritic	0.464074903	bat ray	85	47	Myliobatis californica	FMP_31	319543	2850	2850	not applicable	82.1	180	180	spear	8	327	Myliobatidae	Myliobatis	Myliobatis californica	Myliobatiformes	0.462352941	not applicable	not applicable	gill tissue	fish gill	rocky reef	Mobuliform	flow refuging	85	2	Myliobatis californica
13414.31.hg.R1.fastq.gz	bat ray	hindgut	2019-08-04	LC	108	0	1	bivalves_ snails_ polychaetes_ shrimps_ crabs	39.3	103	2.012837225	465	Myliobatis australis	spear	85	not collected	not collected	not applicable	neritic	0.464074903	bat ray	85	47	Myliobatis californica	FMP_31	319543	2850	2850	not applicable	82.1	180	180	spear	8	327	Myliobatidae	Myliobatis	Myliobatis californica	Myliobatiformes	0.462352941	not applicable	not applicable	hindgut digesta	fish hindgut digesta	rocky reef	Mobuliform	flow refuging	85	2	Myliobatis californica
13414.31.midgut.R1.fastq.gz	bat ray	midgut	2019-08-04	LC	108	0	1	bivalves_ snails_ polychaetes_ shrimps_ crabs	39.3	103	2.012837225	465	Myliobatis australis	spear	85	not collected	not collected	not applicable	neritic	0.464074903	bat ray	85	47	Myliobatis californica	FMP_31	319543	2850	2850	not applicable	82.1	180	180	spear	8	327	Myliobatidae	Myliobatis	Myliobatis californica	Myliobatiformes	0.462352941	not applicable	not applicable	midgut digesta	fish midgut digesta	rocky reef	Mobuliform	flow refuging	85	2	Myliobatis californica
13414.31.skin.R1.fastq.gz	bat ray	skin	2019-08-04	LC	108	0	1	bivalves_ snails_ polychaetes_ shrimps_ crabs	39.3	103	2.012837225	465	Myliobatis australis	spear	85	not collected	not collected	not applicable	neritic	0.464074903	bat ray	85	47	Myliobatis californica	FMP_31	319543	2850	2850	not applicable	82.1	180	180	spear	8	327	Myliobatidae	Myliobatis	Myliobatis californica	Myliobatiformes	0.462352941	not applicable	not applicable	skin swab	fish skin	rocky reef	Mobuliform	flow refuging	85	2	Myliobatis californica
13414.32.gill.R1.fastq.gz	horn shark	gill	2019-10-28	DD	150	2	4	benthic invertebrates_ sea urchins_ crabs_ abalone_ fish	19.5	5	0.698970004	465	Heterodontus francisci	spear	60.3	not collected	not collected	not applicable	neritic	0.840736595	horn shark	64.5	53	Heterodontus francisci	FMP_32	7792	2256	2256	12	not applicable	121	122	spear	10	303	Heterodontidae	Heterodontus	Heterodontus francisci	Heterodontiformes	0.302325581	not applicable	not applicable	gill tissue	fish gill	rocky reef	Carcharhiniform	crusier sprinter	64.5	3	Heterodontus francisci
13414.32.hg.R1.fastq.gz	horn shark	hindgut	2019-10-28	DD	150	2	4	benthic invertebrates_ sea urchins_ crabs_ abalone_ fish	19.5	5	0.698970004	465	Heterodontus francisci	spear	60.3	not collected	not collected	not applicable	neritic	0.840736595	horn shark	64.5	53	Heterodontus francisci	FMP_32	7792	2256	2256	12	not applicable	121	122	spear	10	303	Heterodontidae	Heterodontus	Heterodontus francisci	Heterodontiformes	0.302325581	not applicable	not applicable	hindgut digesta	fish hindgut digesta	rocky reef	Carcharhiniform	crusier sprinter	64.5	3	Heterodontus francisci
13414.32.midgut.R1.fastq.gz	horn shark	midgut	2019-10-28	DD	150	2	4	benthic invertebrates_ sea urchins_ crabs_ abalone_ fish	19.5	5	0.698970004	465	Heterodontus francisci	spear	60.3	not collected	not collected	not applicable	neritic	0.840736595	horn shark	64.5	53	Heterodontus francisci	FMP_32	7792	2256	2256	12	not applicable	121	122	spear	10	303	Heterodontidae	Heterodontus	Heterodontus francisci	Heterodontiformes	0.302325581	not applicable	not applicable	midgut digesta	fish midgut digesta	rocky reef	Carcharhiniform	crusier sprinter	64.5	3	Heterodontus francisci
13414.32.skin.R1.fastq.gz	horn shark	skin	2019-10-28	DD	150	2	4	benthic invertebrates_ sea urchins_ crabs_ abalone_ fish	19.5	5	0.698970004	465	Heterodontus francisci	spear	60.3	not collected	not collected	not applicable	neritic	0.840736595	horn shark	64.5	53	Heterodontus francisci	FMP_32	7792	2256	2256	12	not applicable	121	122	spear	10	303	Heterodontidae	Heterodontus	Heterodontus francisci	Heterodontiformes	0.302325581	not applicable	not applicable	skin swab	fish skin	rocky reef	Carcharhiniform	crusier sprinter	64.5	3	Heterodontus francisci
13414.33.gill.R1.fastq.gz	spotted kelpfish	gill	2019-10-28	NE	56	0	1	benthic crustaceans: amphipods_ isopods_ crabs)_ gastropods_ polychaete worms	1.1	1	0	116	Gibbonsia	tidepool dipnet	5.7	0.9	2.5	not applicable	neritic	1.123152603	spotted kelpfish	5.7	36	Gibbonsia elegans	FMP_33	57801	2.08	2.08	not applicable	not applicable	16	16	net	10	308	Clinidae	Gibbonsia	Gibbonsia elegans	Blenniiformes	0.192982456	0.157894737	0.438596491	gill tissue	fish gill	rocky reef	Labriform	generalist	5.7	2	Gibbonsia elegans
13414.33.hg.R1.fastq.gz	spotted kelpfish	hindgut	2019-10-28	NE	56	0	1	benthic crustaceans: amphipods_ isopods_ crabs)_ gastropods_ polychaete worms	1.1	1	0	116	Gibbonsia	tidepool dipnet	5.7	0.9	2.5	not applicable	neritic	1.123152603	spotted kelpfish	5.7	36	Gibbonsia elegans	FMP_33	57801	2.08	2.08	not applicable	not applicable	16	16	net	10	308	Clinidae	Gibbonsia	Gibbonsia elegans	Blenniiformes	0.192982456	0.157894737	0.438596491	hindgut digesta	fish hindgut digesta	rocky reef	Labriform	generalist	5.7	2	Gibbonsia elegans
13414.33.midgut.R1.fastq.gz	spotted kelpfish	midgut	2019-10-28	NE	56	0	1	benthic crustaceans: amphipods_ isopods_ crabs)_ gastropods_ polychaete worms	1.1	1	0	116	Gibbonsia	tidepool dipnet	5.7	0.9	2.5	not applicable	neritic	1.123152603	spotted kelpfish	5.7	36	Gibbonsia elegans	FMP_33	57801	2.08	2.08	not applicable	not applicable	16	16	net	10	308	Clinidae	Gibbonsia	Gibbonsia elegans	Blenniiformes	0.192982456	0.157894737	0.438596491	midgut digesta	fish midgut digesta	rocky reef	Labriform	generalist	5.7	2	Gibbonsia elegans
13414.33.skin.R1.fastq.gz	spotted kelpfish	skin	2019-10-28	NE	56	0	1	benthic crustaceans: amphipods_ isopods_ crabs)_ gastropods_ polychaete worms	1.1	1	0	116	Gibbonsia	tidepool dipnet	5.7	0.9	2.5	not applicable	neritic	1.123152603	spotted kelpfish	5.7	36	Gibbonsia elegans	FMP_33	57801	2.08	2.08	not applicable	not applicable	16	16	net	10	308	Clinidae	Gibbonsia	Gibbonsia elegans	Blenniiformes	0.192982456	0.157894737	0.438596491	skin swab	fish skin	rocky reef	Labriform	generalist	5.7	2	Gibbonsia elegans
